TIMESTAMP;TAMB;TGND;ALPHA;BETA;EB;ED
1521752400;4.0;3.8;320.4;-30.0;0.0;0.0
1521756000;3.7;3.8;337.3;-34.7;0.0;0.0
1521759600;3.8;3.8;355.6;-36.9;0.0;0.0
1521763200;3.7;3.8;14.3;-36.1;0.0;0.0
1521766800;2.9;3.8;31.9;-32.5;0.0;0.0
1521770400;2.4;3.8;47.8;-26.6;0.0;0.0
1521774000;2.2;3.7;62.0;-19.1;0.0;0.0
1521777600;2.0;3.8;74.8;-10.7;0.0;0.0
1521781200;1.8;3.8;86.8;-1.6;0.0;0.0
1521784800;2.1;3.8;98.8;7.5;65.2;9.5
1521788400;1.9;3.8;111.2;16.3;128.8;17.2
1521792000;2.3;3.8;124.7;24.3;163.0;22.5
1521795600;2.5;3.8;139.9;31.1;182.3;26.0
1521799200;2.7;3.8;157.0;35.9;192.7;28.2
1521802800;2.6;3.8;175.6;38.1;196.7;29.1
1521806400;2.9;3.8;194.5;37.3;195.3;28.8
1521810000;3.0;3.8;212.5;33.7;188.1;27.2
1521813600;3.4;3.8;228.5;27.8;173.5;24.3
1521817200;3.6;3.8;242.8;20.3;147.6;19.9
1521820800;3.6;3.8;255.6;11.7;100.6;13.5
1521824400;3.3;3.8;267.7;2.7;18.0;4.4
1521828000;3.1;3.8;279.7;-6.3;0.0;0.0
1521831600;3.0;3.8;292.1;-15.1;0.0;0.0
1521835200;2.6;3.8;305.6;-23.1;0.0;0.0
1521838800;2.5;3.8;320.6;-29.7;0.0;0.0
1521842400;2.3;3.8;337.5;-34.4;0.0;0.0
1521846000;2.0;3.8;355.7;-36.5;0.0;0.0
1521849600;2.2;3.8;14.3;-35.7;0.0;0.0
1521853200;2.0;3.8;31.8;-32.1;0.0;0.0
1521856800;2.0;3.8;47.7;-26.2;0.0;0.0
1521860400;1.3;3.8;61.8;-18.8;0.0;0.0
1521864000;1.2;3.8;74.6;-10.3;0.0;0.0
1521867600;1.8;3.8;86.7;-1.3;0.0;0.0
1521871200;1.7;3.8;98.6;7.8;68.4;9.9
1521874800;2.5;3.8;111.0;16.7;130.4;17.4
1521878400;3.2;3.9;124.6;24.7;164.0;22.7
1521882000;3.6;3.9;139.8;31.5;182.9;26.2
1521885600;4.3;3.9;156.9;36.3;193.1;28.3
1521889200;5.1;3.9;175.6;38.5;197.1;29.2
1521892800;5.6;3.9;194.7;37.7;289.6;42.8
1521896400;5.5;3.9;212.7;34.0;219.9;31.9
1521900000;5.8;3.9;228.8;28.1;468.7;66.0
1521903600;6.1;3.9;243.1;20.5;481.6;65.3
1521907200;6.7;3.9;255.9;12.0;254.9;34.3
1521910800;6.0;3.9;268.0;3.0;77.6;17.8
1521914400;5.2;3.9;280.0;-6.1;0.0;0.0
1521918000;4.0;3.9;292.4;-14.8;0.0;0.0
1521921600;3.1;3.9;305.9;-22.7;0.0;0.0
1521925200;2.2;3.9;320.9;-29.4;0.0;0.0
1521928800;1.2;3.9;337.7;-34.0;0.0;0.0
1521932400;0.7;3.9;355.8;-36.1;0.0;0.0
1521936000;0.1;3.9;14.3;-35.3;0.0;0.0
1521939600;-1.2;3.9;31.8;-31.7;0.0;0.0
1521943200;-1.3;4.0;47.6;-25.8;0.0;0.0
1521946800;-2.0;4.0;61.6;-18.4;0.0;0.0
1521950400;-2.0;4.0;74.4;-9.9;0.0;0.0
1521954000;-1.6;4.0;86.5;-0.9;0.0;0.0
1521957600;-1.4;4.0;98.4;8.2;71.5;10.2
1521961200;1.8;4.0;110.9;17.0;518.7;69.5
1521964800;4.8;4.0;124.4;25.1;659.7;91.5
1521968400;6.5;4.0;139.7;31.9;734.1;105.5
1521972000;8.1;4.0;156.9;36.7;774.3;113.9
1521975600;8.8;4.1;175.7;38.9;789.8;117.4
1521979200;9.2;4.1;194.9;38.1;784.0;116.1
1521982800;10.8;4.1;212.9;34.4;755.7;110.0
1521986400;10.5;4.1;229.1;28.4;698.6;98.6
1521990000;10.1;4.1;243.4;20.8;591.2;80.4
1521993600;10.4;4.1;256.2;12.3;408.1;55.0
1521997200;9.6;4.1;268.3;3.3;88.4;19.3
1522000800;8.1;4.1;280.3;-5.8;0.0;0.0
1522004400;7.9;4.1;292.7;-14.5;0.0;0.0
1522008000;7.8;4.1;306.2;-22.4;0.0;0.0
1522011600;7.4;4.1;321.1;-29.0;0.0;0.0
1522015200;7.2;4.1;337.9;-33.7;0.0;0.0
1522018800;5.1;4.1;356.0;-35.7;0.0;0.0
1522022400;4.7;4.1;14.3;-34.9;0.0;0.0
1522026000;4.8;4.1;31.7;-31.3;0.0;0.0
1522029600;4.5;4.1;47.5;-25.5;0.0;0.0
1522033200;5.5;4.1;61.5;-18.0;0.0;0.0
1522036800;3.7;4.1;74.3;-9.6;0.0;0.0
1522040400;4.2;4.2;86.3;-0.6;0.0;0.0
1522044000;4.4;4.2;98.3;8.6;74.5;10.6
1522047600;4.8;4.2;110.7;17.4;133.6;18.0
1522051200;5.5;4.2;124.3;25.5;165.8;23.1
1522054800;6.6;4.2;139.6;32.3;184.1;26.5
1522058400;6.5;4.2;156.9;37.1;194.0;28.6
1522062000;6.3;4.2;175.8;39.3;197.8;29.5
1522065600;6.1;4.3;195.1;38.4;196.3;29.2
1522069200;6.5;4.3;213.2;34.7;189.3;27.6
1522072800;7.2;4.3;229.4;28.7;175.2;24.8
1522076400;8.7;4.3;243.7;21.1;600.7;81.9
1522080000;8.1;4.3;256.5;12.6;388.4;52.4
1522083600;6.5;4.3;268.6;3.5;95.0;19.8
1522087200;5.1;4.4;280.6;-5.5;0.0;0.0
1522090800;3.7;4.4;293.0;-14.2;0.0;0.0
1522094400;3.1;4.4;306.4;-22.1;0.0;0.0
1522098000;3.1;4.4;321.4;-28.7;0.0;0.0
1522101600;3.0;4.4;338.1;-33.3;0.0;0.0
1522105200;2.4;4.4;356.1;-35.3;0.0;0.0
1522108800;2.6;4.4;14.3;-34.5;0.0;0.0
1522112400;2.2;4.4;31.7;-30.9;0.0;0.0
1522116000;2.0;4.5;47.3;-25.1;0.0;0.0
1522119600;1.9;4.5;61.3;-17.6;0.0;0.0
1522123200;-0.1;4.5;74.1;-9.2;0.0;0.0
1522126800;-0.3;4.5;86.1;-0.2;0.0;0.0
1522130400;0.7;4.5;98.1;8.9;77.4;10.9
1522134000;2.5;4.5;110.6;17.8;219.9;29.7
1522137600;3.3;4.6;124.2;25.9;666.8;93.2
1522141200;4.4;4.6;139.5;32.7;738.6;106.8
1522144800;6.2;4.6;156.9;37.5;777.6;115.1
1522148400;6.7;4.6;175.9;39.7;427.1;63.8
1522152000;6.3;4.6;195.2;38.8;196.7;29.3
1522155600;7.0;4.6;213.4;35.1;189.7;27.8
1522159200;6.9;4.6;229.7;29.0;175.7;25.0
1522162800;7.6;4.6;244.0;21.4;600.9;82.2
1522166400;6.8;4.7;256.8;12.8;107.0;14.4
1522170000;6.1;4.7;268.9;3.8;99.3;19.9
1522173600;4.3;4.7;280.9;-5.3;0.0;0.0
1522177200;4.6;4.7;293.3;-14.0;0.0;0.0
1522180800;3.7;4.7;306.7;-21.8;0.0;0.0
1522184400;3.3;4.7;321.6;-28.4;0.0;0.0
1522188000;2.9;4.7;338.3;-32.9;0.0;0.0
1522191600;2.7;4.7;356.2;-34.9;0.0;0.0
1522195200;2.2;4.7;14.4;-34.1;0.0;0.0
1522198800;1.7;4.7;31.6;-30.5;0.0;0.0
1522202400;2.2;4.8;47.2;-24.7;0.0;0.0
1522206000;2.1;4.8;61.2;-17.3;0.0;0.0
1522209600;2.2;4.8;73.9;-8.8;0.0;0.0
1522213200;2.0;4.8;86.0;0.2;1.8;1.7
1522216800;1.6;4.8;97.9;9.3;80.3;11.3
1522220400;1.2;4.8;110.4;18.1;136.6;18.5
1522224000;1.1;4.8;124.0;26.2;167.5;23.5
1522227600;1.5;4.8;139.4;33.1;185.2;26.9
1522231200;1.3;4.9;156.9;37.9;194.8;28.9
1522234800;1.1;4.9;176.0;40.1;198.5;29.7
1522238400;0.9;4.9;195.4;39.2;197.0;29.4
1522242000;1.3;4.9;213.7;35.4;190.0;27.9
1522245600;1.4;4.9;230.0;29.3;176.2;25.1
1522249200;1.6;4.9;244.3;21.7;151.8;20.8
1522252800;1.7;4.9;257.1;13.1;108.5;14.7
1522256400;1.7;4.9;269.3;4.1;30.4;5.9
1522260000;1.8;4.9;281.2;-5.0;0.0;0.0
1522263600;1.8;5.0;293.6;-13.7;0.0;0.0
1522267200;1.9;5.0;307.0;-21.5;0.0;0.0
1522270800;1.8;5.0;321.9;-28.0;0.0;0.0
1522274400;1.9;5.0;338.5;-32.6;0.0;0.0
1522278000;2.3;5.0;356.3;-34.5;0.0;0.0
1522281600;2.4;5.0;14.4;-33.7;0.0;0.0
1522285200;2.6;5.0;31.6;-30.1;0.0;0.0
1522288800;2.9;5.0;47.1;-24.3;0.0;0.0
1522292400;3.6;5.0;61.0;-16.9;0.0;0.0
1522296000;5.1;5.0;73.8;-8.5;0.0;0.0
1522299600;4.3;5.0;85.8;0.5;2.8;2.0
1522303200;4.0;5.0;97.7;9.6;83.0;11.6
1522306800;4.2;5.0;110.2;18.5;138.0;18.7
1522310400;4.7;5.0;123.9;26.6;168.4;23.7
1522314000;4.9;5.0;139.3;33.5;185.7;27.0
1522317600;5.9;5.0;156.8;38.3;195.2;29.1
1522321200;6.2;5.0;176.1;40.5;198.8;29.9
1522324800;6.7;5.0;195.6;39.6;197.3;29.5
1522328400;7.3;5.0;214.0;35.7;309.8;45.6
1522332000;7.4;5.0;230.2;29.6;176.7;25.2
1522335600;7.6;5.0;244.6;22.0;178.0;24.5
1522339200;6.8;5.0;257.4;13.4;110.0;14.9
1522342800;6.2;5.0;269.6;4.3;74.8;14.1
1522346400;5.0;5.0;281.5;-4.7;0.0;0.0
1522350000;4.8;5.0;293.9;-13.4;0.0;0.0
1522353600;3.7;5.0;307.3;-21.2;0.0;0.0
1522357200;4.6;5.0;322.1;-27.7;0.0;0.0
1522360800;4.1;5.0;338.7;-32.2;0.0;0.0
1522364400;2.9;5.0;356.4;-34.2;0.0;0.0
1522368000;2.8;4.9;14.4;-33.3;0.0;0.0
1522371600;3.3;4.9;31.5;-29.7;0.0;0.0
1522375200;2.7;4.9;47.0;-23.9;0.0;0.0
1522378800;2.1;4.9;60.9;-16.5;0.0;0.0
1522382400;1.3;4.9;73.6;-8.1;0.0;0.0
1522386000;0.9;5.0;85.6;0.9;4.3;2.4
1522389600;1.3;5.0;97.6;10.0;194.8;27.2
1522393200;2.3;5.0;110.1;18.9;557.7;75.9
1522396800;3.4;5.0;123.7;27.0;676.6;95.5
1522400400;5.1;5.0;139.2;33.8;745.0;108.8
1522404000;5.9;5.0;156.8;38.7;668.7;99.9
1522407600;7.3;5.0;176.1;40.9;756.7;114.0
1522411200;8.8;5.0;195.8;39.9;790.2;118.6
1522414800;10.1;5.0;214.2;36.1;762.9;112.6
1522418400;10.8;5.0;230.5;29.9;708.6;101.5
1522422000;10.6;5.0;244.9;22.2;613.4;84.7
1522425600;10.2;5.0;257.8;13.6;445.6;60.4
1522429200;8.7;5.0;269.9;4.6;133.7;24.5
1522432800;7.7;5.0;281.8;-4.5;0.0;0.0
1522436400;6.6;5.0;294.2;-13.1;0.0;0.0
1522440000;5.4;5.0;307.6;-20.9;0.0;0.0
1522443600;4.8;5.0;322.4;-27.4;0.0;0.0
1522447200;4.6;5.0;338.8;-31.8;0.0;0.0
1522450800;4.0;5.0;356.5;-33.8;0.0;0.0
1522454400;3.1;5.0;14.4;-32.9;0.0;0.0
1522458000;2.5;5.0;31.4;-29.3;0.0;0.0
1522461600;2.0;5.0;46.9;-23.5;0.0;0.0
1522465200;1.9;5.0;60.8;-16.2;0.0;0.0
1522468800;1.4;5.0;73.4;-7.7;0.0;0.0
1522472400;1.6;5.0;85.4;1.2;6.1;2.8
1522476000;2.1;5.0;97.4;10.3;88.3;12.3
1522479600;2.5;5.0;109.9;19.2;140.8;19.2
1522483200;2.7;5.1;123.6;27.4;169.9;24.1
1522486800;3.5;5.1;139.1;34.2;186.8;27.4
1522490400;4.0;5.1;156.8;39.1;195.9;29.3
1522494000;4.3;5.1;176.2;41.3;199.3;30.1
1522497600;4.7;5.1;196.0;40.3;197.8;29.8
1522501200;5.1;5.1;214.5;36.4;191.0;28.3
1522504800;5.2;5.1;230.8;30.2;177.6;25.5
1522508400;4.9;5.1;245.2;22.5;154.1;21.3
1522512000;4.6;5.1;258.1;13.9;112.8;15.3
1522515600;4.4;5.2;270.2;4.8;37.9;6.8
1522519200;4.1;5.2;282.1;-4.2;0.0;0.0
1522522800;3.7;5.2;294.5;-12.8;0.0;0.0
1522526400;3.0;5.2;307.8;-20.6;0.0;0.0
1522530000;2.6;5.2;322.6;-27.0;0.0;0.0
1522533600;2.2;5.2;339.0;-31.5;0.0;0.0
1522537200;1.8;5.2;356.6;-33.4;0.0;0.0
1522540800;1.4;5.2;14.5;-32.5;0.0;0.0
1522544400;1.1;5.2;31.4;-28.9;0.0;0.0
1522548000;1.1;5.2;46.8;-23.1;0.0;0.0
1522551600;0.9;5.2;60.6;-15.8;0.0;0.0
1522555200;0.8;5.2;73.3;-7.4;0.0;0.0
1522558800;0.7;5.2;85.3;1.6;8.3;3.1
1522562400;0.8;5.2;97.2;10.7;90.8;12.6
1522566000;1.0;5.2;109.7;19.6;142.1;19.5
1522569600;1.2;5.2;123.4;27.7;170.7;24.3
1522573200;1.0;5.2;139.0;34.6;187.2;27.5
1522576800;1.3;5.2;156.8;39.5;196.2;29.5
1522580400;1.6;5.2;176.3;41.6;199.6;30.2
1522584000;1.8;5.2;196.2;40.7;198.1;29.9
1522587600;1.9;5.2;214.7;36.8;191.4;28.4
1522591200;1.5;5.2;231.1;30.5;178.0;25.7
1522594800;1.6;5.2;245.5;22.8;154.8;21.5
1522598400;1.4;5.2;258.4;14.2;114.1;15.5
1522602000;1.3;5.2;270.5;5.1;40.4;7.1
1522605600;1.3;5.2;282.4;-3.9;0.0;0.0
1522609200;1.2;5.2;294.8;-12.6;0.0;0.0
1522612800;1.2;5.2;308.1;-20.3;0.0;0.0
1522616400;1.4;5.2;322.9;-26.7;0.0;0.0
1522620000;1.2;5.2;339.2;-31.1;0.0;0.0
1522623600;1.4;5.2;356.8;-33.0;0.0;0.0
1522627200;1.4;5.2;14.5;-32.1;0.0;0.0
1522630800;0.9;5.2;31.3;-28.5;0.0;0.0
1522634400;0.6;5.2;46.7;-22.8;0.0;0.0
1522638000;0.0;5.2;60.5;-15.4;0.0;0.0
1522641600;-0.5;5.2;73.1;-7.0;0.0;0.0
1522645200;-0.6;5.2;85.1;1.9;10.8;3.5
1522648800;-0.3;5.2;97.0;11.1;93.2;12.9
1522652400;0.1;5.2;109.6;19.9;167.2;23.0
1522656000;1.2;5.2;123.3;28.1;506.5;72.2
1522659600;3.5;5.2;138.9;35.0;750.4;110.6
1522663200;5.1;5.2;156.7;39.9;785.8;118.3
1522666800;6.5;5.2;176.4;42.0;799.5;121.5
1522670400;7.6;5.2;196.4;41.0;793.3;120.0
1522674000;9.4;5.2;215.0;37.1;764.2;113.7
1522677600;8.3;5.2;231.4;30.9;707.8;102.3
1522681200;9.2;5.2;245.8;23.1;619.5;86.3
1522684800;8.9;5.2;258.7;14.4;381.7;52.1
1522688400;8.7;5.2;270.8;5.4;50.0;8.6
1522692000;8.3;5.2;282.7;-3.7;0.0;0.0
1522695600;7.2;5.1;295.0;-12.3;0.0;0.0
1522699200;8.1;5.1;308.4;-20.0;0.0;0.0
1522702800;7.8;5.1;323.1;-26.4;0.0;0.0
1522706400;7.4;5.1;339.4;-30.8;0.0;0.0
1522710000;7.3;5.1;356.9;-32.6;0.0;0.0
1522713600;7.4;5.1;14.5;-31.7;0.0;0.0
1522717200;7.6;5.1;31.3;-28.1;0.0;0.0
1522720800;6.2;5.1;46.6;-22.4;0.0;0.0
1522724400;5.9;5.1;60.3;-15.0;0.0;0.0
1522728000;6.0;5.1;72.9;-6.7;0.0;0.0
1522731600;7.0;5.1;84.9;2.3;13.5;3.9
1522735200;7.5;5.1;96.9;11.4;95.6;13.3
1522738800;8.1;5.2;109.4;20.3;144.5;19.9
1522742400;9.6;5.2;123.1;28.5;172.1;24.6
1522746000;11.3;5.2;138.8;35.4;427.8;63.2
1522749600;13.3;5.2;156.7;40.3;777.6;117.4
1522753200;14.9;5.2;176.5;42.4;783.6;119.3
1522756800;17.0;5.2;196.6;41.4;787.7;119.5
1522760400;17.9;5.2;215.2;37.4;762.6;113.7
1522764000;18.4;5.2;231.7;31.2;715.4;103.7
1522767600;18.4;5.2;246.1;23.4;624.2;87.2
1522771200;18.1;5.2;259.0;14.7;443.6;60.6
1522774800;17.7;5.3;271.1;5.6;45.3;7.6
1522778400;16.7;5.3;283.0;-3.4;0.0;0.0
1522782000;16.5;5.3;295.3;-12.0;0.0;0.0
1522785600;15.9;5.3;308.6;-19.7;0.0;0.0
1522789200;15.7;5.3;323.3;-26.1;0.0;0.0
1522792800;15.3;5.3;339.6;-30.4;0.0;0.0
1522796400;13.5;5.3;357.0;-32.2;0.0;0.0
1522800000;13.3;5.3;14.5;-31.3;0.0;0.0
1522803600;12.8;5.3;31.2;-27.7;0.0;0.0
1522807200;12.3;5.4;46.4;-22.0;0.0;0.0
1522810800;12.3;5.4;60.2;-14.7;0.0;0.0
1522814400;11.9;5.4;72.8;-6.3;0.0;0.0
1522818000;11.7;5.4;84.8;2.6;16.3;4.3
1522821600;12.5;5.4;96.7;11.8;243.9;33.8
1522825200;15.4;5.5;109.2;20.7;582.9;80.6
1522828800;16.0;5.5;123.0;28.9;691.2;99.2
1522832400;16.2;5.5;138.7;35.8;754.3;111.8
1522836000;17.2;5.6;156.7;40.7;788.7;119.4
1522839600;18.5;5.6;176.6;42.8;801.5;122.4
1522843200;18.7;5.6;196.8;41.8;795.3;120.9
1522846800;19.9;5.6;215.5;37.7;768.9;115.0
1522850400;20.6;5.7;232.0;31.4;717.0;104.2
1522854000;20.1;5.7;246.4;23.6;571.8;80.1
1522857600;20.3;5.7;259.3;14.9;466.9;63.9
1522861200;19.3;5.7;271.3;5.9;190.6;31.6
1522864800;17.9;5.8;283.3;-3.2;0.0;0.0
1522868400;17.2;5.8;295.6;-11.7;0.0;0.0
1522872000;11.6;5.8;308.9;-19.4;0.0;0.0
1522875600;12.1;5.8;323.6;-25.7;0.0;0.0
1522879200;11.1;5.9;339.8;-30.0;0.0;0.0
1522882800;10.7;5.9;357.1;-31.9;0.0;0.0
1522886400;11.0;5.9;14.6;-30.9;0.0;0.0
1522890000;10.5;5.9;31.2;-27.4;0.0;0.0
1522893600;9.3;6.0;46.3;-21.6;0.0;0.0
1522897200;9.1;6.0;60.0;-14.3;0.0;0.0
1522900800;8.4;6.0;72.6;-6.0;0.0;0.0
1522904400;8.5;6.1;84.6;3.0;19.4;4.7
1522908000;9.5;6.1;96.5;12.1;356.6;49.4
1522911600;11.1;6.2;109.0;21.0;582.5;80.8
1522915200;12.5;6.2;122.8;29.2;673.9;97.0
1522918800;13.3;6.2;138.6;36.2;695.9;103.4
1522922400;13.7;6.3;156.7;41.1;613.6;93.1
1522926000;13.9;6.3;176.6;43.2;234.0;35.8
1522929600;15.2;6.3;196.9;42.1;669.8;102.1
1522933200;15.2;6.4;215.8;38.1;721.2;108.1
1522936800;11.3;6.4;232.3;31.7;682.9;99.5
1522940400;11.2;6.4;246.7;23.9;157.5;22.1
1522944000;12.2;6.5;259.6;15.2;119.1;16.3
1522947600;11.7;6.5;271.6;6.1;155.4;25.4
1522951200;9.4;6.5;283.6;-2.9;0.0;0.0
1522954800;8.4;6.6;295.9;-11.5;0.0;0.0
1522958400;6.1;6.6;309.2;-19.1;0.0;0.0
1522962000;5.7;6.6;323.8;-25.4;0.0;0.0
1522965600;5.6;6.6;340.0;-29.7;0.0;0.0
1522969200;4.0;6.7;357.2;-31.5;0.0;0.0
1522972800;3.4;6.7;14.6;-30.5;0.0;0.0
1522976400;3.1;6.7;31.1;-27.0;0.0;0.0
1522980000;2.4;6.7;46.2;-21.3;0.0;0.0
1522983600;1.2;6.7;59.9;-13.9;0.0;0.0
1522987200;0.6;6.8;72.5;-5.6;0.0;0.0
1522990800;1.2;6.8;84.4;3.3;22.5;5.1
1522994400;2.3;6.8;96.4;12.5;405.1;56.2
1522998000;3.6;6.8;108.9;21.4;591.9;82.4
1523001600;5.5;6.9;122.7;29.6;696.4;100.5
1523005200;7.2;6.9;138.5;36.5;757.6;112.9
1523008800;9.0;6.9;156.7;41.4;790.9;120.4
1523012400;9.4;6.9;176.7;43.6;803.3;123.3
1523016000;10.2;7.0;197.1;42.5;797.0;121.8
1523019600;11.7;7.0;216.0;38.4;770.9;115.9
1523023200;11.7;7.0;232.6;32.0;720.0;105.2
1523026800;12.3;7.0;247.0;24.2;632.3;89.1
1523030400;12.9;7.0;259.9;15.5;481.2;66.2
1523034000;12.2;7.0;271.9;6.4;209.1;33.8
1523037600;11.3;7.0;283.8;-2.6;0.0;0.0
1523041200;9.2;7.0;296.2;-11.2;0.0;0.0
1523044800;9.1;7.0;309.4;-18.8;0.0;0.0
1523048400;8.8;7.0;324.0;-25.1;0.0;0.0
1523052000;7.9;7.0;340.1;-29.3;0.0;0.0
1523055600;6.4;7.0;357.3;-31.1;0.0;0.0
1523059200;7.2;7.1;14.6;-30.1;0.0;0.0
1523062800;6.2;7.1;31.1;-26.6;0.0;0.0
1523066400;6.2;7.1;46.1;-20.9;0.0;0.0
1523070000;5.9;7.1;59.8;-13.6;0.0;0.0
1523073600;6.1;7.1;72.3;-5.2;0.0;0.0
1523077200;6.2;7.1;84.2;3.7;25.7;5.5
1523080800;7.2;7.1;96.2;12.8;415.0;57.6
1523084400;8.4;7.2;108.7;21.7;596.2;83.2
1523088000;10.3;7.2;122.5;30.0;698.8;101.2
1523091600;12.2;7.2;138.4;36.9;759.1;113.5
1523095200;14.2;7.2;156.6;41.8;792.0;120.8
1523098800;15.9;7.2;176.8;43.9;804.1;123.7
1523102400;17.4;7.2;197.3;42.8;797.8;122.2
1523106000;18.6;7.3;216.3;38.7;771.9;116.3
1523109600;20.0;7.3;232.9;32.3;721.4;105.7
1523113200;20.4;7.3;247.3;24.4;634.7;89.7
1523116800;20.4;7.3;260.2;15.7;485.8;66.9
1523120400;19.9;7.3;272.2;6.6;218.2;34.9
1523124000;19.0;7.3;284.1;-2.4;0.0;0.0
1523127600;16.6;7.3;296.4;-10.9;0.0;0.0
1523131200;16.1;7.3;309.7;-18.5;0.0;0.0
1523134800;15.0;7.3;324.3;-24.7;0.0;0.0
1523138400;15.0;7.3;340.3;-29.0;0.0;0.0
1523142000;14.1;7.3;357.4;-30.7;0.0;0.0
1523145600;13.2;7.4;14.6;-29.8;0.0;0.0
1523149200;12.5;7.4;31.0;-26.2;0.0;0.0
1523152800;12.1;7.4;46.0;-20.5;0.0;0.0
1523156400;11.7;7.4;59.6;-13.2;0.0;0.0
1523160000;10.8;7.4;72.1;-4.9;0.0;0.0
1523163600;10.5;7.4;84.1;4.0;29.0;5.9
1523167200;10.7;7.5;96.0;13.2;421.1;58.4
1523170800;12.0;7.5;108.5;22.1;600.3;84.0
1523174400;13.7;7.5;122.4;30.3;701.2;101.9
1523178000;15.2;7.5;138.3;37.3;760.6;114.0
1523181600;16.7;7.5;156.6;42.2;793.0;121.3
1523185200;18.4;7.6;176.9;44.3;804.9;124.1
1523188800;19.2;7.6;197.5;43.2;798.6;122.6
1523192400;19.9;7.6;216.6;39.1;772.8;116.7
1523196000;19.9;7.6;233.2;32.6;722.8;106.2
1523199600;20.2;7.6;247.6;24.7;637.0;90.2
1523203200;19.7;7.7;260.5;16.0;490.2;67.7
1523206800;18.9;7.7;272.5;6.9;227.0;36.0
1523210400;17.7;7.7;284.4;-2.1;0.0;0.0
1523214000;16.0;7.7;296.7;-10.6;0.0;0.0
1523217600;15.5;7.7;309.9;-18.2;0.0;0.0
1523221200;11.9;7.7;324.5;-24.4;0.0;0.0
1523224800;10.8;7.8;340.5;-28.6;0.0;0.0
1523228400;9.7;7.8;357.5;-30.4;0.0;0.0
1523232000;8.0;7.8;14.6;-29.4;0.0;0.0
1523235600;6.0;7.8;31.0;-25.8;0.0;0.0
1523239200;6.8;7.8;45.9;-20.1;0.0;0.0
1523242800;6.7;7.9;59.5;-12.9;0.0;0.0
1523246400;5.7;7.9;72.0;-4.5;0.0;0.0
1523250000;5.4;7.9;83.9;4.4;32.2;6.3
1523253600;8.2;7.9;95.8;13.5;430.0;59.7
1523257200;12.1;8.0;108.4;22.4;604.3;84.9
1523260800;15.4;8.0;122.2;30.7;703.5;102.5
1523264400;17.6;8.0;138.2;37.7;762.0;114.5
1523268000;18.8;8.1;156.6;42.6;793.9;121.7
1523271600;20.1;8.1;177.0;44.7;805.7;124.5
1523275200;20.8;8.1;197.7;43.5;799.3;123.0
1523278800;21.9;8.1;216.8;39.4;773.7;117.1
1523282400;21.6;8.1;233.5;32.9;724.1;106.6
1523286000;21.6;8.2;247.9;25.0;639.2;90.8
1523289600;21.3;8.2;260.8;16.2;492.4;68.1
1523293200;20.6;8.2;272.8;7.1;133.9;21.0
1523296800;19.2;8.2;284.7;-1.9;0.0;0.0
1523300400;18.0;8.2;297.0;-10.4;0.0;0.0
1523304000;17.0;8.2;310.2;-17.9;0.0;0.0
1523307600;16.0;8.3;324.7;-24.1;0.0;0.0
1523311200;15.3;8.3;340.6;-28.3;0.0;0.0
1523314800;14.5;8.3;357.6;-30.0;0.0;0.0
1523318400;13.6;8.3;14.6;-29.0;0.0;0.0
1523322000;13.4;8.3;30.9;-25.4;0.0;0.0
1523325600;12.7;8.3;45.8;-19.8;0.0;0.0
1523329200;11.7;8.4;59.3;-12.5;0.0;0.0
1523332800;11.3;8.4;71.8;-4.2;0.0;0.0
1523336400;11.7;8.4;83.7;4.7;35.5;6.7
1523340000;13.2;8.4;95.7;13.8;434.2;60.4
1523343600;14.9;8.5;108.2;22.8;608.1;85.7
1523347200;16.1;8.5;122.1;31.0;705.7;103.1
1523350800;17.9;8.5;138.1;38.0;763.4;115.0
1523354400;20.4;8.6;156.6;43.0;794.9;122.2
1523358000;21.6;8.6;177.1;45.1;806.4;124.9
1523361600;22.5;8.6;197.9;43.9;800.0;123.4
1523365200;23.5;8.6;217.1;39.7;774.6;117.6
1523368800;24.3;8.7;233.8;33.2;725.4;107.1
1523372400;24.2;8.7;248.2;25.2;641.5;91.4
1523376000;23.8;8.7;261.1;16.5;449.7;62.4
1523379600;23.2;8.7;273.1;7.4;244.0;38.0
1523383200;22.0;8.7;285.0;-1.6;0.0;0.0
1523386800;16.1;8.8;297.2;-10.1;0.0;0.0
1523390400;14.2;8.8;310.4;-17.7;0.0;0.0
1523394000;13.1;8.8;324.9;-23.8;0.0;0.0
1523397600;12.6;8.8;340.8;-27.9;0.0;0.0
1523401200;12.7;8.8;357.7;-29.6;0.0;0.0
1523404800;12.3;8.8;14.7;-28.6;0.0;0.0
1523408400;12.0;8.9;30.9;-25.1;0.0;0.0
1523412000;11.3;8.9;45.7;-19.4;0.0;0.0
1523415600;11.1;8.9;59.2;-12.2;0.0;0.0
1523419200;10.7;8.9;71.7;-3.9;0.0;0.0
1523422800;10.5;9.0;83.6;5.1;38.7;7.1
1523426400;10.7;9.0;95.5;14.2;111.7;15.6
1523430000;11.3;9.0;108.0;23.1;270.5;38.2
1523433600;13.7;9.1;121.9;31.4;707.8;103.7
1523437200;15.3;9.1;137.9;38.4;764.7;115.5
1523440800;16.8;9.1;156.5;43.4;795.7;122.6
1523444400;18.0;9.1;177.2;45.4;807.1;125.3
1523448000;17.2;9.2;198.1;44.2;800.6;123.8
1523451600;17.6;9.2;217.4;40.0;775.4;118.0
